student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,stdnt_major,guardian,travel_time,study_time,unique_quality,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade
568,MS,M,18,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,Psychology,mother,<15 min.,<2 hours,Meditation guide,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0
569,MS,M,19,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,services,course,Criminal Justice,mother,15 to 30 min.,<2 hours,Reliable mediator,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9
570,MS,M,18,Urban,Greater than 3,Living together,secondary education,secondary education,at_home,at_home,course,Psychology,mother,<15 min.,2 to 5 hours,Aquarium enthusiast,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8
571,MS,M,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,Biology,mother,15 to 30 min.,<2 hours,Virtuoso musician,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8
572,MS,M,19,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,Applied Computer Science,other,15 to 30 min.,<2 hours,Linguistics scholar,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9
573,MS,F,16,Urban,Greater than 3,Apart,secondary education,5th to 9th grade,services,at_home,course,Music Performance,mother,15 to 30 min.,2 to 5 hours,Science enthusiast,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7
574,MS,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,at_home,course,Engineering Studies,mother,<15 min.,<2 hours,Astronomy aficionado,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10
575,MS,M,20,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,Music Education,other,15 to 30 min.,<2 hours,Camping and survival skills expert,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10
576,MS,F,18,Rural,Greater than 3,Apart,higher education,secondary education,services,services,course,Art,mother,<15 min.,<2 hours,Astronomy aficionado,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10
577,MS,M,18,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,course,Music Education,mother,15 to 30 min.,<2 hours,Birdwatching expert,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11
578,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,Theatre Arts,other,30 min. to 1 hour,2 to 5 hours,Electronics tinkerer,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11
579,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,health,other,course,Music Performance,mother,15 to 30 min.,2 to 5 hours,Eloquent speaker,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10
580,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),secondary education,at_home,services,course,Information Technology,mother,<15 min.,<2 hours,Calligraphy artist,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9
581,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,Communication,other,30 min. to 1 hour,<2 hours,Karate black belt,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10
582,MS,F,18,Urban,Greater than 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,Pre-Engineering/RETP,mother,15 to 30 min.,2 to 5 hours,Robotics expert,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8
583,MS,F,19,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,other,course,Management,mother,<15 min.,<2 hours,Bookbinding artist,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7
584,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,Biology,mother,15 to 30 min.,<2 hours,Board game strategist,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0
585,MS,F,17,Rural,Greater than 3,Living together,none,none,at_home,other,course,Music Performance,mother,15 to 30 min.,<2 hours,Floral arrangement artist,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
586,MS,F,17,Rural,Less than or equal to 3,Apart,secondary education,primary education (4th grade),other,at_home,course,Biology,other,15 to 30 min.,5 to 10 hours,Artistically gifted,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8
587,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,services,home,Art,mother,<15 min.,2 to 5 hours,Glass painting artist,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0
588,MS,F,18,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,Biology,mother,<15 min.,2 to 5 hours,Engineering innovator,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8
589,MS,F,17,Urban,Greater than 3,Living together,higher education,primary education (4th grade),health,at_home,course,Pre-Nursing,mother,<15 min.,<2 hours,Zen master,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9
590,MS,F,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,other,course,Art,father,<15 min.,<2 hours,Thrill-seeker,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10
591,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,Art,mother,30 min. to 1 hour,2 to 5 hours,Science enthusiast,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7
592,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,at_home,reputation,Pre-Nursing,father,15 to 30 min.,2 to 5 hours,Meditation guide,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14
593,MS,F,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,Art,mother,15 to 30 min.,<2 hours,Biology explorer,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13
594,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,reputation,Theatre Education,mother,15 to 30 min.,2 to 5 hours,Meditation guide,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14
595,MS,F,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,reputation,History,mother,15 to 30 min.,2 to 5 hours,Has a knack for making complex topics fun,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18
596,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,services,other,reputation,Nursing,mother,<15 min.,<2 hours,Yo-yo trick expert,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17
597,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,Psychology,mother,15 to 30 min.,2 to 5 hours,Underwater explorer,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18
598,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,Pre-Nursing,mother,30 min. to 1 hour,2 to 5 hours,Crypto enthusiast,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0
599,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,home,Biology,mother,15 to 30 min.,<2 hours,Mental health advocate,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11
600,MS,M,18,Rural,Greater than 3,Living together,higher education,higher education,at_home,services,other,Biology,mother,30 min. to 1 hour,<2 hours,Aquarium enthusiast,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14
601,MS,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,other,Biology,father,30 min. to 1 hour,<2 hours,Photography aficionado,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14
602,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,Music Performance,mother,15 to 30 min.,2 to 5 hours,Fashion trendsetter,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10
603,MS,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,Music Education,father,15 to 30 min.,5 to 10 hours,Social media influencer,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13
604,MS,F,18,Rural,Less than or equal to 3,Apart,higher education,5th to 9th grade,teacher,other,reputation,Early Childhood Education,mother,<15 min.,2 to 5 hours,Archeology buff,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0
605,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,Nursing,mother,30 min. to 1 hour,2 to 5 hours,Philosophy thinker,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10
606,MS,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,Art,father,15 to 30 min.,<2 hours,Fantasy fiction writer,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0
607,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,other,course,Nursing,father,15 to 30 min.,>10 hours,Jewelry designer,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18
608,MS,F,17,Rural,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,other,reputation,Music Performance,mother,15 to 30 min.,2 to 5 hours,Silversmith,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12
609,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,services,course,Music Education,mother,<15 min.,2 to 5 hours,Home decor designer,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11
610,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,at_home,at_home,course,Criminal Justice,father,15 to 30 min.,2 to 5 hours,Rare book collector,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12
611,MS,F,19,Rural,Greater than 3,Apart,primary education (4th grade),primary education (4th grade),at_home,at_home,course,Sociology,other,15 to 30 min.,2 to 5 hours,Computer building hobbyist,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0
612,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,home,Criminal Justice,mother,15 to 30 min.,5 to 10 hours,Animation artist,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15
613,MS,M,17,Rural,Greater than 3,Living together,higher education,secondary education,services,other,home,Theatre Education,mother,15 to 30 min.,2 to 5 hours,Inventive thinker,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
614,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,Music,father,<15 min.,2 to 5 hours,Stand-up comedian,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10
615,MS,F,17,Rural,Greater than 3,Living together,higher education,higher education,teacher,services,other,Art,father,15 to 30 min.,2 to 5 hours,Yoga instructor,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12
616,MS,F,17,Urban,Less than or equal to 3,Apart,secondary education,5th to 9th grade,services,other,reputation,Nursing,mother,15 to 30 min.,2 to 5 hours,Literature lover,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15
617,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,Nursing,father,15 to 30 min.,<2 hours,Compassionate and caring,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14
618,MS,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,Pre-Nursing,father,15 to 30 min.,5 to 10 hours,Camping and survival skills expert,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18
619,MS,F,18,Rural,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,Marketing,mother,30 min. to 1 hour,2 to 5 hours,3D printing innovator,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15
620,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,other,Theatre Arts,mother,15 to 30 min.,2 to 5 hours,Has an eye for detail,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13
621,MS,F,17,Urban,Less than or equal to 3,Living together,higher education,higher education,at_home,at_home,course,Finance,mother,<15 min.,2 to 5 hours,Handmade soap creator,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15
622,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,services,course,Nursing,father,15 to 30 min.,2 to 5 hours,Skilled coder and programmer,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13
623,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),secondary education,at_home,other,course,Pre-Business,mother,15 to 30 min.,2 to 5 hours,Fashion trendsetter,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9
624,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,services,other,Management,mother,15 to 30 min.,5 to 10 hours,Genealogy researcher,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16
625,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,reputation,Exercise Science,mother,30 min. to 1 hour,<2 hours,Comic book aficionado,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9
626,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,Pre-Business,father,15 to 30 min.,<2 hours,Eloquent speaker,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10
627,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,other,teacher,other,Biology,father,30 min. to 1 hour,2 to 5 hours,Remarkable dancer,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0
628,MS,M,18,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,other,Early Childhood Education,father,30 min. to 1 hour,<2 hours,Handmade soap creator,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10
629,MS,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,at_home,home,Music Education,mother,<15 min.,5 to 10 hours,Improvisation talent,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12
630,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,Criminal Justice,mother,<15 min.,<2 hours,Scrap metal sculptor,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9
631,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,other,other,reputation,Management,mother,15 to 30 min.,5 to 10 hours,Innovative and forward-thinking,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17
632,MS,F,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,Communication,mother,>1 hour,5 to 10 hours,Wildlife conservationist,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12
633,MS,F,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,Chemistry,other,15 to 30 min.,2 to 5 hours,A creative problem solver,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9
634,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,teacher,services,course,Spec Ed: Gen. Curr. - Reading,mother,<15 min.,2 to 5 hours,DIY furniture maker,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14
635,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,home,English Language/Literature,mother,<15 min.,2 to 5 hours,Ceramics artist,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16
636,MS,F,17,Rural,Greater than 3,Living together,secondary education,primary education (4th grade),at_home,other,reputation,Theatre Education,mother,<15 min.,2 to 5 hours,Sports enthusiast,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9
637,MS,M,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,home,Art,father,<15 min.,2 to 5 hours,Gardening expert,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19
638,MS,M,18,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,other,Pre-Nursing,mother,15 to 30 min.,<2 hours,Jazz musician,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0
639,MS,M,17,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,services,home,Early Childhood Education,father,15 to 30 min.,2 to 5 hours,Jewelry designer,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16
640,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,other,Biology,mother,15 to 30 min.,<2 hours,Craft beer enthusiast,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0
641,MS,M,18,Rural,Greater than 3,Living together,higher education,5th to 9th grade,other,other,home,Psychology,father,15 to 30 min.,<2 hours,Artistically gifted,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0
642,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,other,Biology,mother,15 to 30 min.,5 to 10 hours,Improvisation talent,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15
643,MS,F,17,Urban,Greater than 3,Living together,higher education,secondary education,teacher,other,other,Biology,mother,15 to 30 min.,2 to 5 hours,Effective negotiator,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11
644,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,teacher,at_home,reputation,Theatre Arts,mother,30 min. to 1 hour,<2 hours,Traditional folklore researcher,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10
645,MS,F,19,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,services,other,course,Political Science,mother,<15 min.,5 to 10 hours,Underwater explorer,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10
646,MS,F,18,Urban,Less than or equal to 3,Living together,secondary education,primary education (4th grade),teacher,services,course,Psychology,mother,<15 min.,2 to 5 hours,Effective negotiator,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,15,15,16
647,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,English and Secondary Ed,mother,15 to 30 min.,2 to 5 hours,Experimental cook,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9
648,MS,M,17,Urban,Less than or equal to 3,Living together,secondary education,primary education (4th grade),services,services,course,Engineering Studies,mother,15 to 30 min.,<2 hours,Environmental advocate,0,no,no,no,no,no,yes,yes,no,2,4,5,3,4,2,6,10,10,10
649,MS,M,18,Rural,Less than or equal to 3,Living together,secondary education,5th to 9th grade,services,other,course,Biology and Secondary Ed,mother,30 min. to 1 hour,<2 hours,Herbalism and natural remedies advocate,0,no,no,no,no,no,yes,yes,no,4,4,1,3,4,5,4,10,11,11
